"n","error","cell","rep","method","n_taxa","fdr","n_rej","tpr","fpr05","fpr01","ks","p_min","d0"
20,"gauss","null",3,"fl_999",500,0,0,NA,0.054,0.012,0.048,0.004,4.56945333007049
20,"gauss","null",3,"fl_9999",500,0,0,NA,0.058,0.014,0.0478999999999999,0.0044,4.56945333007049
20,"gauss","null",3,"pvw_199",500,0,0,NA,0.062,0.01,0.0764295277257006,0.00445308886453765,4.56945333007049
20,"gauss","null",3,"pvt_199",500,0,0,NA,0.088,0.026,0.0804905379604458,0.000402292902170195,4.56945333007049
20,"gauss","null",3,"mm_199",500,0,0,NA,0.052,0.014,0.138,0.00143843204111355,4.56945333007049
20,"gauss","null",3,"pvw_999",500,0,0,NA,0.058,0.01,0.0785981972017077,0.00646828140745632,4.56945333007049
20,"gauss","null",3,"pvt_999",500,0,0,NA,0.09,0.026,0.0826484668508863,0.000631391588300046,4.56945333007049
20,"gauss","null",3,"mm_999",500,0,0,NA,0.056,0.014,0.214,0.00227704213857333,4.56945333007049
20,"gauss","null",4,"ols",500,0,0,NA,0.036,0.008,0.0308042716786653,0.00158703381314325,4.12471853670091
20,"gauss","null",4,"modt",500,0,0,NA,0.034,0.008,0.0301100611827577,0.00178316985581781,4.12471853670091
20,"gauss","null",4,"fl_199",500,0,0,NA,0.03,0.004,0.03,0.005,4.12471853670091
20,"gauss","null",4,"fl_999",500,0,0,NA,0.036,0.004,0.029,0.001,4.12471853670091
20,"gauss","null",4,"fl_9999",500,0,0,NA,0.036,0.008,0.0294,0.0019,4.12471853670091
20,"gauss","null",4,"pvw_199",500,0,0,NA,0.032,0.006,0.0389258750581888,0.00273954492185273,4.12471853670091
20,"gauss","null",4,"pvt_199",500,1,1,NA,0.068,0.018,0.048074663950516,4.84065542316097e-05,4.12471853670091
20,"gauss","null",4,"mm_199",500,0,0,NA,0.034,0.006,0.114,0.00034743756391491,4.12471853670091
20,"gauss","null",4,"pvw_999",500,0,0,NA,0.036,0.004,0.0373972313841776,0.00410231460863536,4.12471853670091
20,"gauss","null",4,"pvt_999",500,1,2,NA,0.076,0.014,0.0406740459538862,0.000115326447078636,4.12471853670091
20,"gauss","null",4,"mm_999",500,0,0,NA,0.034,0.004,0.242,0.000524172911945441,4.12471853670091
20,"gauss","null",5,"ols",500,0,0,NA,0.04,0.01,0.0203834093417113,0.000374381144246722,4.29107777186244
20,"gauss","null",5,"modt",500,0,0,NA,0.034,0.008,0.0165919049889901,0.000981906892809357,4.29107777186244
20,"gauss","null",5,"fl_199",500,0,0,NA,0.04,0.004,0.027,0.005,4.29107777186244
20,"gauss","null",5,"fl_999",500,0,0,NA,0.036,0.006,0.022,0.002,4.29107777186244
20,"gauss","null",5,"fl_9999",500,0,0,NA,0.038,0.006,0.0198,7e-04,4.29107777186244
20,"gauss","null",5,"pvw_199",500,0,0,NA,0.046,0.006,0.0474058107943058,0.00112402034800473,4.29107777186244
20,"gauss","null",5,"pvt_199",500,1,1,NA,0.07,0.028,0.0615293495964412,1.74863708775269e-06,4.29107777186244
20,"gauss","null",5,"mm_199",500,0,0,NA,0.044,0.01,0.13,0.000218594291834479,4.29107777186244
20,"gauss","null",5,"pvw_999",500,0,0,NA,0.04,0.004,0.0488393024604606,0.00183526474746077,4.29107777186244
20,"gauss","null",5,"pvt_999",500,1,1,NA,0.068,0.018,0.0555024913908574,4.04874479442027e-06,4.29107777186244
20,"gauss","null",5,"mm_999",500,0,0,NA,0.038,0.004,0.25,0.000466705365680385,4.29107777186244
20,"gauss","null",6,"ols",500,0,0,NA,0.048,0.008,0.0365306203135988,0.000491583908840462,4.07961230618709
20,"gauss","null",6,"modt",500,0,0,NA,0.048,0.01,0.0375636086368598,0.00279786762861875,4.07961230618709
20,"gauss","null",6,"fl_199",500,0,0,NA,0.04,0.002,0.043,0.005,4.07961230618709
20,"gauss","null",6,"fl_999",500,0,0,NA,0.042,0.008,0.034,0.002,4.07961230618709
20,"gauss","null",6,"fl_9999",500,0,0,NA,0.048,0.008,0.0356000000000001,5e-04,4.07961230618709
20,"gauss","null",6,"pvw_199",500,0,0,NA,0.044,0.004,0.0227005854758561,0.0022518820281221,4.07961230618709
20,"gauss","null",6,"pvt_199",500,1,2,NA,0.086,0.018,0.0434772363087829,6.51288161923685e-06,4.07961230618709
20,"gauss","null",6,"mm_199",500,0,0,NA,0.042,0.012,0.118,0.00180784406418736,4.07961230618709
20,"gauss","null",6,"pvw_999",500,0,0,NA,0.052,0.004,0.025421875175546,0.00227524470933764,4.07961230618709
20,"gauss","null",6,"pvt_999",500,1,1,NA,0.088,0.022,0.0483521972757209,1.38259979714831e-05,4.07961230618709
20,"gauss","null",6,"mm_999",500,0,0,NA,0.044,0.01,0.238,0.000886395260005233,4.07961230618709
20,"gauss","null",7,"ols",500,0,0,NA,0.07,0.014,0.0442851413308131,0.000195749373065811,4.16738614155731
20,"gauss","null",7,"modt",500,1,1,NA,0.068,0.014,0.0452266719894701,7.72875133690072e-05,4.16738614155731
20,"gauss","null",7,"fl_199",500,0,0,NA,0.058,0.012,0.047,0.005,4.16738614155731
20,"gauss","null",7,"fl_999",500,0,0,NA,0.064,0.012,0.049,0.001,4.16738614155731
20,"gauss","null",7,"fl_9999",500,0,0,NA,0.068,0.012,0.0451,3e-04,4.16738614155731
20,"gauss","null",7,"pvw_199",500,0,0,NA,0.08,0.008,0.0624633862593937,0.00089103085214765,4.16738614155731
20,"gauss","null",7,"pvt_199",500,1,2,NA,0.12,0.03,0.0771229959452948,6.132274804455e-08,4.16738614155731
20,"gauss","null",7,"mm_199",500,1,3,NA,0.072,0.02,0.126,1.47873312639739e-05,4.16738614155731
20,"gauss","null",7,"pvw_999",500,0,0,NA,0.076,0.01,0.0606049313156873,0.000843608986453511,4.16738614155731
20,"gauss","null",7,"pvt_999",500,1,2,NA,0.112,0.028,0.0748190709171264,4.04998448894386e-07,4.16738614155731
20,"gauss","null",7,"mm_999",500,1,2,NA,0.066,0.01,0.21,1.30652581651192e-05,4.16738614155731
20,"gauss","null",8,"ols",500,0,0,NA,0.054,0.02,0.0235128241135824,0.000606528362865246,3.8586180415645
20,"gauss","null",8,"modt",500,0,0,NA,0.062,0.02,0.0200365331230233,0.00135879024335766,3.8586180415645
20,"gauss","null",8,"fl_199",500,0,0,NA,0.046,0.016,0.019,0.005,3.8586180415645
20,"gauss","null",8,"fl_999",500,0,0,NA,0.06,0.02,0.026,0.002,3.8586180415645
20,"gauss","null",8,"fl_9999",500,0,0,NA,0.054,0.02,0.0236,6e-04,3.8586180415645
20,"gauss","null",8,"pvw_199",500,0,0,NA,0.054,0.018,0.0516801256219021,0.00230246323906179,3.8586180415645
20,"gauss","null",8,"pvt_199",500,1,8,NA,0.092,0.036,0.0645731967465285,1.9473874860897e-05,3.8586180415645
20,"gauss","null",8,"mm_199",500,1,2,NA,0.056,0.024,0.122,2.93097976287974e-05,3.8586180415645
20,"gauss","null",8,"pvw_999",500,0,0,NA,0.06,0.018,0.0508388872041968,0.00219363554129663,3.8586180415645
20,"gauss","null",8,"pvt_999",500,1,7,NA,0.084,0.032,0.0681839147093235,1.67846005837093e-05,3.8586180415645
20,"gauss","null",8,"mm_999",500,0,0,NA,0.058,0.024,0.234,0.00070463473417977,3.8586180415645
20,"gauss","null",9,"ols",500,0,0,NA,0.048,0.012,0.0247538798287924,0.00224325072851174,4.13424804463566
20,"gauss","null",9,"modt",500,0,0,NA,0.048,0.006,0.0266735006368021,0.000717796434797953,4.13424804463566
20,"gauss","null",9,"fl_199",500,0,0,NA,0.048,0.008,0.024,0.005,4.13424804463566
20,"gauss","null",9,"fl_999",500,0,0,NA,0.044,0.016,0.026,0.004,4.13424804463566
20,"gauss","null",9,"fl_9999",500,0,0,NA,0.048,0.014,0.0244,0.0024,4.13424804463566
20,"gauss","null",9,"pvw_199",500,0,0,NA,0.054,0.012,0.0347251748151091,0.00404496419004844,4.13424804463566
20,"gauss","null",9,"pvt_199",500,0,0,NA,0.078,0.034,0.0580862734647792,0.000158321518622117,4.13424804463566
20,"gauss","null",9,"mm_199",500,0,0,NA,0.05,0.024,0.092,0.000479559743692139,4.13424804463566
20,"gauss","null",9,"pvw_999",500,0,0,NA,0.052,0.01,0.0326256426541531,0.00369811150321482,4.13424804463566
20,"gauss","null",9,"pvt_999",500,0,0,NA,0.08,0.03,0.0522434295135569,0.000123133942364612,4.13424804463566
20,"gauss","null",9,"mm_999",500,0,0,NA,0.044,0.012,0.216,0.00301908630136772,4.13424804463566
20,"gauss","null",10,"ols",500,0,0,NA,0.028,0.002,0.0543413786757352,0.00599146238562373,4.30934522434802
20,"gauss","null",10,"modt",500,0,0,NA,0.04,0.002,0.0551621494378276,0.0048790335909774,4.30934522434802
20,"gauss","null",10,"fl_199",500,0,0,NA,0.022,0,0.0639999999999999,0.015,4.30934522434802
20,"gauss","null",10,"fl_999",500,0,0,NA,0.022,0.002,0.0549999999999999,0.007,4.30934522434802
20,"gauss","null",10,"fl_9999",500,0,0,NA,0.026,0.002,0.0542,0.0053,4.30934522434802
20,"gauss","null",10,"pvw_199",500,0,0,NA,0.036,0.004,0.037362749445124,0.00782789436085302,4.30934522434802
20,"gauss","null",10,"pvt_199",500,0,0,NA,0.068,0.012,0.0349741294879257,0.00102344021987273,4.30934522434802
20,"gauss","null",10,"mm_199",500,0,0,NA,0.03,0.006,0.142,0.00613436486607485,4.30934522434802
20,"gauss","null",10,"pvw_999",500,0,0,NA,0.034,0.002,0.0330982150533561,0.00850231034939093,4.30934522434802
20,"gauss","null",10,"pvt_999",500,0,0,NA,0.068,0.008,0.0391777916799279,0.00132351886018565,4.30934522434802
20,"gauss","null",10,"mm_999",500,0,0,NA,0.024,0.002,0.238,0.00450324218728602,4.30934522434802
20,"gauss","null",11,"ols",500,0,0,NA,0.054,0.018,0.0222824365335255,0.00186841739510433,3.66874775550959
20,"gauss","null",11,"modt",500,0,0,NA,0.05,0.02,0.0244981455796491,0.00139591986040865,3.66874775550959
20,"gauss","null",11,"fl_199",500,0,0,NA,0.052,0.01,0.029,0.005,3.66874775550959
20,"gauss","null",11,"fl_999",500,0,0,NA,0.056,0.018,0.022,0.001,3.66874775550959
20,"gauss","null",11,"fl_9999",500,0,0,NA,0.054,0.018,0.0237,0.0018,3.66874775550959
20,"gauss","null",11,"pvw_199",500,0,0,NA,0.06,0.016,0.0548054808618518,0.00233688013408654,3.66874775550959
20,"gauss","null",11,"pvt_199",500,1,3,NA,0.082,0.03,0.0636141702278917,6.69377189319255e-05,3.66874775550959
20,"gauss","null",11,"mm_199",500,0,0,NA,0.06,0.018,0.142,0.000496488921139404,3.66874775550959
20,"gauss","null",11,"pvw_999",500,0,0,NA,0.054,0.016,0.0546314552906398,0.00333924245695424,3.66874775550959
20,"gauss","null",11,"pvt_999",500,1,6,NA,0.088,0.028,0.0601647796710579,7.39661445978826e-05,3.66874775550959
20,"gauss","null",11,"mm_999",500,0,0,NA,0.054,0.016,0.24,0.000232401105976135,3.66874775550959
20,"gauss","null",12,"ols",500,0,0,NA,0.04,0.008,0.0243852523355268,0.000175532006158665,4.3999543968523
20,"gauss","null",12,"modt",500,0,0,NA,0.046,0.014,0.0238736127715492,0.000498434301015136,4.3999543968523
20,"gauss","null",12,"fl_199",500,0,0,NA,0.04,0.008,0.03,0.005,4.3999543968523
20,"gauss","null",12,"fl_999",500,0,0,NA,0.044,0.01,0.024,0.001,4.3999543968523
20,"gauss","null",12,"fl_9999",500,0,0,NA,0.04,0.01,0.0286,2e-04,4.3999543968523
20,"gauss","null",12,"pvw_199",500,0,0,NA,0.05,0.008,0.0532968587958089,0.000906789029731359,4.3999543968523
20,"gauss","null",12,"pvt_199",500,1,3,NA,0.082,0.02,0.0698849566264713,1.75860549344352e-07,4.3999543968523
20,"gauss","null",12,"mm_199",500,1,2,NA,0.044,0.014,0.132,3.85141424949248e-06,4.3999543968523
20,"gauss","null",12,"pvw_999",500,0,0,NA,0.044,0.008,0.0522452720145251,0.00103668281788309,4.3999543968523
20,"gauss","null",12,"pvt_999",500,1,2,NA,0.078,0.024,0.0671703740991355,3.34719206362666e-07,4.3999543968523
20,"gauss","null",12,"mm_999",500,1,1,NA,0.04,0.012,0.244,4.09708603917262e-05,4.3999543968523
20,"gauss","null",13,"ols",500,0,0,NA,0.044,0.004,0.0289298417890289,0.000635211394814267,4.15731602156067
20,"gauss","null",13,"modt",500,0,0,NA,0.048,0.006,0.0262824130063433,0.000501627341122579,4.15731602156067
20,"gauss","null",13,"fl_199",500,0,0,NA,0.042,0.002,0.027,0.005,4.15731602156067
20,"gauss","null",13,"fl_999",500,0,0,NA,0.036,0.006,0.032,0.001,4.15731602156067
20,"gauss","null",13,"fl_9999",500,0,0,NA,0.042,0.004,0.0273,6e-04,4.15731602156067
20,"gauss","null",13,"pvw_199",500,0,0,NA,0.048,0.004,0.0522958703237389,0.00193876854705012,4.15731602156067
20,"gauss","null",13,"pvt_199",500,1,2,NA,0.094,0.02,0.0746597629261757,1.07145758021521e-05,4.15731602156067
20,"gauss","null",13,"mm_199",500,0,0,NA,0.044,0.004,0.126,0.0016124741844521,4.15731602156067
20,"gauss","null",13,"pvw_999",500,0,0,NA,0.052,0.004,0.05106756683486,0.00182660165336534,4.15731602156067
20,"gauss","null",13,"pvt_999",500,1,2,NA,0.08,0.016,0.0692546035824983,6.39306549486763e-06,4.15731602156067
20,"gauss","null",13,"mm_999",500,0,0,NA,0.038,0.004,0.208,0.000907323803867618,4.15731602156067
20,"gauss","null",14,"ols",500,0,0,NA,0.036,0.004,0.0485415702061335,0.00150348880144923,3.96665803318117
20,"gauss","null",14,"modt",500,0,0,NA,0.036,0.006,0.0484311507925109,0.000639574582424823,3.96665803318117
20,"gauss","null",14,"fl_199",500,0,0,NA,0.04,0.002,0.057,0.005,3.96665803318117
20,"gauss","null",14,"fl_999",500,0,0,NA,0.036,0.004,0.048,0.001,3.96665803318117
20,"gauss","null",14,"fl_9999",500,0,0,NA,0.034,0.004,0.0501,0.0015,3.96665803318117
20,"gauss","null",14,"pvw_199",500,0,0,NA,0.042,0.006,0.0227094932460386,0.00310855013391574,3.96665803318117
20,"gauss","null",14,"pvt_199",500,1,2,NA,0.058,0.016,0.0274854327873898,5.94874270406635e-05,3.96665803318117
20,"gauss","null",14,"mm_199",500,1,1,NA,0.042,0.006,0.13,1.92748334197455e-05,3.96665803318117
20,"gauss","null",14,"pvw_999",500,0,0,NA,0.036,0.004,0.0218820128031617,0.00303410567761528,3.96665803318117
20,"gauss","null",14,"pvt_999",500,1,2,NA,0.054,0.016,0.0258500449643121,7.26431773412275e-05,3.96665803318117
20,"gauss","null",14,"mm_999",500,0,0,NA,0.038,0.004,0.23,0.000445347062464515,3.96665803318117
20,"gauss","null",15,"ols",500,0,0,NA,0.03,0.006,0.0333890264938733,0.00216109282153837,4.08602841529822
20,"gauss","null",15,"modt",500,0,0,NA,0.034,0.01,0.034009659700948,0.00219433572016206,4.08602841529822
20,"gauss","null",15,"fl_199",500,0,0,NA,0.028,0.004,0.039,0.005,4.08602841529822
20,"gauss","null",15,"fl_999",500,0,0,NA,0.03,0.004,0.032,0.003,4.08602841529822
20,"gauss","null",15,"fl_9999",500,0,0,NA,0.03,0.006,0.0371,0.0022,4.08602841529822
20,"gauss","null",15,"pvw_199",500,0,0,NA,0.03,0.004,0.0521794047714412,0.00475711556583112,4.08602841529822
20,"gauss","null",15,"pvt_199",500,0,0,NA,0.056,0.022,0.0632914975278592,0.000472281273866589,4.08602841529822
20,"gauss","null",15,"mm_199",500,0,0,NA,0.026,0.006,0.126,0.00213907573114128,4.08602841529822
20,"gauss","null",15,"pvw_999",500,0,0,NA,0.03,0.004,0.0526771099314298,0.00490347481281635,4.08602841529822
20,"gauss","null",15,"pvt_999",500,0,0,NA,0.054,0.02,0.0633342542659484,0.000180099908993164,4.08602841529822
20,"gauss","null",15,"mm_999",500,0,0,NA,0.03,0.006,0.228,0.00292294273931123,4.08602841529822
20,"gauss","null",16,"ols",500,0,0,NA,0.056,0.01,0.0418083462588671,0.000204760155146758,3.90615241307674
20,"gauss","null",16,"modt",500,1,2,NA,0.06,0.01,0.0363703956130793,0.000140680895967171,3.90615241307674
20,"gauss","null",16,"fl_199",500,0,0,NA,0.044,0.012,0.04,0.005,3.90615241307674
20,"gauss","null",16,"fl_999",500,0,0,NA,0.056,0.01,0.043,0.001,3.90615241307674
20,"gauss","null",16,"fl_9999",500,0,0,NA,0.058,0.01,0.0439,4e-04,3.90615241307674
20,"gauss","null",16,"pvw_199",500,0,0,NA,0.066,0.012,0.0749266289763513,0.000692222303335465,3.90615241307674
20,"gauss","null",16,"pvt_199",500,1,4,NA,0.094,0.03,0.0838961791603761,2.12167084646539e-07,3.90615241307674
20,"gauss","null",16,"mm_199",500,1,4,NA,0.05,0.016,0.116,3.88817960348266e-09,3.90615241307674
20,"gauss","null",16,"pvw_999",500,0,0,NA,0.056,0.01,0.0723228497780094,0.00113732011301855,3.90615241307674
20,"gauss","null",16,"pvt_999",500,1,4,NA,0.092,0.028,0.0824099027208509,5.31686335497933e-07,3.90615241307674
20,"gauss","null",16,"mm_999",500,1,1,NA,0.054,0.01,0.22,6.68238914722696e-05,3.90615241307674
20,"gauss","null",17,"ols",500,0,0,NA,0.048,0.012,0.0502954091421307,0.000137548782809298,4.09447797860947
20,"gauss","null",17,"modt",500,0,0,NA,0.05,0.012,0.054533215371015,0.00108350750412711,4.09447797860947
20,"gauss","null",17,"fl_199",500,0,0,NA,0.038,0.004,0.064,0.005,4.09447797860947
20,"gauss","null",17,"fl_999",500,0,0,NA,0.048,0.008,0.053,0.002,4.09447797860947
20,"gauss","null",17,"fl_9999",500,0,0,NA,0.048,0.014,0.052,3e-04,4.09447797860947
20,"gauss","null",17,"pvw_199",500,0,0,NA,0.054,0.008,0.0303563710639883,0.00107982695748378,4.09447797860947
20,"gauss","null",17,"pvt_199",500,1,2,NA,0.074,0.032,0.0377735817732771,4.61339192988234e-08,4.09447797860947
20,"gauss","null",17,"mm_199",500,1,2,NA,0.046,0.01,0.14,1.75986757547684e-06,4.09447797860947
20,"gauss","null",17,"pvw_999",500,0,0,NA,0.052,0.01,0.0290706485214428,0.00113969746035914,4.09447797860947
20,"gauss","null",17,"pvt_999",500,1,1,NA,0.082,0.03,0.032345432516616,1.36091362482403e-07,4.09447797860947
20,"gauss","null",17,"mm_999",500,0,0,NA,0.046,0.012,0.258,0.000503953205488072,4.09447797860947
20,"gauss","null",18,"ols",500,0,0,NA,0.032,0.002,0.0310810155791796,0.00922740503742337,4.64379114871006
20,"gauss","null",18,"modt",500,0,0,NA,0.038,0.006,0.0377440556831714,0.00556660887771505,4.64379114871006
20,"gauss","null",18,"fl_199",500,0,0,NA,0.034,0.004,0.0439999999999999,0.005,4.64379114871006
20,"gauss","null",18,"fl_999",500,0,0,NA,0.032,0.002,0.029,0.006,4.64379114871006
20,"gauss","null",18,"fl_9999",500,0,0,NA,0.032,0,0.0332,0.0112,4.64379114871006
20,"gauss","null",18,"pvw_199",500,0,0,NA,0.036,0.004,0.0498777051196947,0.00846266183750816,4.64379114871006
20,"gauss","null",18,"pvt_199",500,0,0,NA,0.06,0.028,0.0633145643636359,0.0018437346526105,4.64379114871006
20,"gauss","null",18,"mm_199",500,0,0,NA,0.036,0.014,0.122,0.00219168937671349,4.64379114871006
20,"gauss","null",18,"pvw_999",500,0,0,NA,0.032,0,0.0442223363097595,0.0114072239892989,4.64379114871006
20,"gauss","null",18,"pvt_999",500,0,0,NA,0.06,0.03,0.0561637869666917,0.00209075206817613,4.64379114871006
20,"gauss","null",18,"mm_999",500,0,0,NA,0.032,0.004,0.248,0.00615263651980163,4.64379114871006
20,"gauss","null",19,"ols",500,0,0,NA,0.064,0.004,0.0328725592296516,0.00672433169158585,3.86831285113653
20,"gauss","null",19,"modt",500,0,0,NA,0.056,0.008,0.0344160623483801,0.00526709350652084,3.86831285113653
20,"gauss","null",19,"fl_199",500,0,0,NA,0.054,0,0.038,0.01,3.86831285113653
20,"gauss","null",19,"fl_999",500,0,0,NA,0.06,0.004,0.033,0.005,3.86831285113653
20,"gauss","null",19,"fl_9999",500,0,0,NA,0.062,0.004,0.0308,0.0066,3.86831285113653
20,"gauss","null",19,"pvw_199",500,0,0,NA,0.068,0,0.0595468669781889,0.0137967030543077,3.86831285113653
20,"gauss","null",19,"pvt_199",500,0,0,NA,0.092,0.024,0.0603266909355044,0.00152974348122274,3.86831285113653
20,"gauss","null",19,"mm_199",500,0,0,NA,0.062,0.01,0.088,0.00829831440998723,3.86831285113653
20,"gauss","null",19,"pvw_999",500,0,0,NA,0.068,0,0.0582463899198696,0.0107230942590108,3.86831285113653
20,"gauss","null",19,"pvt_999",500,0,0,NA,0.092,0.022,0.0596609791892523,0.000996158928593723,3.86831285113653
20,"gauss","null",19,"mm_999",500,0,0,NA,0.06,0.004,0.214,0.00424266165735959,3.86831285113653
20,"gauss","null",20,"ols",500,0,0,NA,0.05,0.004,0.0430969228427037,0.00118379983574046,4.18148636844089
20,"gauss","null",20,"modt",500,0,0,NA,0.046,0.01,0.0385188469722679,0.00479621914325373,4.18148636844089
20,"gauss","null",20,"fl_199",500,0,0,NA,0.04,0.004,0.052,0.005,4.18148636844089
20,"gauss","null",20,"fl_999",500,0,0,NA,0.048,0.004,0.046,0.002,4.18148636844089
20,"gauss","null",20,"fl_9999",500,0,0,NA,0.048,0.006,0.0419,0.0011,4.18148636844089
20,"gauss","null",20,"pvw_199",500,0,0,NA,0.054,0.004,0.0323261457562101,0.00454375951617385,4.18148636844089
20,"gauss","null",20,"pvt_199",500,1,1,NA,0.096,0.028,0.0585756040273135,9.52273774729271e-06,4.18148636844089
20,"gauss","null",20,"mm_199",500,0,0,NA,0.05,0.006,0.128,0.000170659647665021,4.18148636844089
20,"gauss","null",20,"pvw_999",500,0,0,NA,0.046,0.004,0.0361805384381652,0.00308796176548184,4.18148636844089
20,"gauss","null",20,"pvt_999",500,1,1,NA,0.088,0.028,0.0553719761835052,3.10953199938742e-05,4.18148636844089
20,"gauss","null",20,"mm_999",500,0,0,NA,0.044,0.008,0.232,0.000948211262746376,4.18148636844089
40,"gauss","null",1,"ols",500,0,0,NA,0.062,0.014,0.040761734146263,0.00145424975952875,3.86700845481203
40,"gauss","null",1,"modt",500,0,0,NA,0.054,0.016,0.0413147313054475,0.00155936962212724,3.86700845481203
40,"gauss","null",1,"fl_199",500,0,0,NA,0.056,0.004,0.043,0.005,3.86700845481203
40,"gauss","null",1,"fl_999",500,0,0,NA,0.066,0.01,0.044,0.002,3.86700845481203
40,"gauss","null",1,"fl_9999",500,0,0,NA,0.06,0.014,0.0419,0.0016,3.86700845481203
40,"gauss","null",1,"pvw_199",500,0,0,NA,0.068,0.014,0.0534426832705694,0.0011787847846864,3.86700845481203
40,"gauss","null",1,"pvt_199",500,1,1,NA,0.082,0.024,0.0577232916343729,9.47014232391718e-05,3.86700845481203
40,"gauss","null",1,"mm_199",500,0,0,NA,0.072,0.016,0.084,0.00068793875703916,3.86700845481203
40,"gauss","null",1,"pvw_999",500,0,0,NA,0.068,0.016,0.0538331500366089,0.00219941381366413,3.86700845481203
40,"gauss","null",1,"pvt_999",500,0,0,NA,0.08,0.022,0.0588141446970511,0.000518346949673902,3.86700845481203
40,"gauss","null",1,"mm_999",500,0,0,NA,0.066,0.016,0.14,0.000818062878223544,3.86700845481203
40,"gauss","null",2,"ols",500,0,0,NA,0.048,0.016,0.034136973967581,0.000638808429959908,4.30577127384547
40,"gauss","null",2,"modt",500,0,0,NA,0.048,0.014,0.0358818539940765,0.000379921912512155,4.30577127384547
40,"gauss","null",2,"fl_199",500,0,0,NA,0.04,0.012,0.0289999999999999,0.005,4.30577127384547
40,"gauss","null",2,"fl_999",500,0,0,NA,0.048,0.014,0.035,0.001,4.30577127384547
