"pi1","balance","comm","bloom","effect","rep","method","n_eval","shift","bias_null","rmse_all","type1","power","fdr","tpr","ci_cov","ref_purity"
0.4,"balanced","dominant",FALSE,"fixed",22,"dacomp",240,0.167239991448263,-0.133820434520403,0.270688648463202,0.0869565217391304,0.950980392156863,0.0510204081632653,0.911764705882353,0.858333333333333,0.7
0.4,"balanced","dominant",FALSE,"fixed",22,"adapt",150,0.167239991448263,-0.045195194788129,0.286718847834087,0.121212121212121,0.965811965811966,0.0258620689655172,0.965811965811966,0.88,0.98
0.4,"balanced","dominant",FALSE,"fixed",22,"oracle",300,0.167239991448263,0.00213246923824587,0.233998361133731,0.0277777777777778,0.958333333333333,0.0260869565217391,0.933333333333333,0.93,NA
0.05,"all_up","dominant",FALSE,"fixed",22,"none",300,-0.0170374532385189,0.0243595403575505,0.195757726412662,0.0526315789473684,0.933333333333333,0,0.933333333333333,0.95,NA
0.05,"all_up","dominant",FALSE,"fixed",22,"clr",300,-0.0170374532385189,-0.0467236861679222,0.200939257014478,0.0666666666666667,0.933333333333333,0,0.933333333333333,0.93,NA
0.05,"all_up","dominant",FALSE,"fixed",22,"median",300,-0.0170374532385189,-0.0250360810665152,0.196667680909762,0.0596491228070175,0.933333333333333,0,0.933333333333333,0.94,NA
0.05,"all_up","dominant",FALSE,"fixed",22,"mode",300,-0.0170374532385189,-0.0369823008642419,0.198739379758509,0.0631578947368421,0.933333333333333,0,0.933333333333333,0.936666666666667,NA
0.05,"all_up","dominant",FALSE,"fixed",22,"huber",300,-0.0170374532385189,-0.0219152215509302,0.196242702958565,0.0596491228070175,0.933333333333333,0,0.933333333333333,0.94,NA
0.05,"all_up","dominant",FALSE,"fixed",22,"enull",300,-0.0170374532385189,-0.00279590101842857,0.194713781748291,0.0631578947368421,0.933333333333333,0,0.933333333333333,0.936666666666667,NA
0.05,"all_up","dominant",FALSE,"fixed",22,"dacomp",240,-0.0170374532385189,0.0121363284311292,0.199858901752681,0.0704845814977974,0.923076923076923,0,0.923076923076923,0.929166666666667,0.966666666666667
0.05,"all_up","dominant",FALSE,"fixed",22,"adapt",150,-0.0170374532385189,-0.0481014166794142,0.266572713063945,0.133333333333333,0.933333333333333,0,0.933333333333333,0.873333333333333,1
0.05,"all_up","dominant",FALSE,"fixed",22,"oracle",300,-0.0170374532385189,0.00732208711903162,0.194661124241641,0.0666666666666667,0.933333333333333,0,0.933333333333333,0.933333333333333,NA
0.2,"all_up","dominant",FALSE,"fixed",22,"none",300,0.242106034961949,-0.192299637136959,0.296131755393995,0.1625,0.883333333333333,0.267857142857143,0.683333333333333,0.8,NA
0.2,"all_up","dominant",FALSE,"fixed",22,"clr",300,0.242106034961949,-0.171361020993967,0.280856092064154,0.166666666666667,0.95,0.253968253968254,0.783333333333333,0.793333333333333,NA
0.2,"all_up","dominant",FALSE,"fixed",22,"median",300,0.242106034961949,-0.069997108081584,0.220474992063736,0.0583333333333333,0.983333333333333,0,0.85,0.92,NA
0.2,"all_up","dominant",FALSE,"fixed",22,"mode",300,0.242106034961949,-0.0332415412521601,0.206662389507557,0.0458333333333333,0.983333333333333,0,0.9,0.936666666666667,NA
0.2,"all_up","dominant",FALSE,"fixed",22,"huber",300,0.242106034961949,-0.080821676789008,0.225525563111211,0.0666666666666667,0.966666666666667,0,0.816666666666667,0.913333333333333,NA
0.2,"all_up","dominant",FALSE,"fixed",22,"enull",300,0.242106034961949,-0.0162886802281371,0.202234119311777,0.0375,1,0,0.933333333333333,0.946666666666667,NA
0.2,"all_up","dominant",FALSE,"fixed",22,"dacomp",240,0.242106034961949,-0.0634361859984408,0.228705387557508,0.0855614973262032,0.981132075471698,0.0208333333333333,0.886792452830189,0.895833333333333,0.883333333333333
0.2,"all_up","dominant",FALSE,"fixed",22,"adapt",150,0.242106034961949,-0.141000876071583,0.286401723778469,0.0555555555555556,0.983333333333333,0.0175438596491228,0.933333333333333,0.913333333333333,1
0.2,"all_up","dominant",FALSE,"fixed",22,"oracle",300,0.242106034961949,0.0498063978249906,0.198313398611908,0.0416666666666667,1,0.0166666666666667,0.983333333333333,0.95,NA
0.4,"all_up","dominant",FALSE,"fixed",22,"none",300,0.283612567572249,-0.226694571435468,0.345374081002146,0.172222222222222,0.866666666666667,0.106796116504854,0.766666666666667,0.736666666666667,NA
0.4,"all_up","dominant",FALSE,"fixed",22,"clr",300,0.283612567572249,-0.352948079456162,0.452046583835229,0.477777777777778,0.775,0.474683544303797,0.691666666666667,0.456666666666667,NA
0.4,"all_up","dominant",FALSE,"fixed",22,"median",300,0.283612567572249,-0.182117619465855,0.31123109103262,0.105555555555556,0.891666666666667,0.0841121495327103,0.816666666666667,0.816666666666667,NA
0.4,"all_up","dominant",FALSE,"fixed",22,"mode",300,0.283612567572249,-0.026423560696976,0.223035334197678,0.0277777777777778,0.966666666666667,0.00892857142857143,0.925,0.94,NA
0.4,"all_up","dominant",FALSE,"fixed",22,"huber",300,0.283612567572249,-0.233328762101773,0.350655730251082,0.172222222222222,0.858333333333333,0.112244897959184,0.725,0.736666666666667,NA
0.4,"all_up","dominant",FALSE,"fixed",22,"enull",300,0.283612567572249,-0.0347824103076126,0.225926916641212,0.0333333333333333,0.966666666666667,0.00909090909090909,0.908333333333333,0.926666666666667,NA
0.4,"all_up","dominant",FALSE,"fixed",22,"dacomp",240,0.283612567572249,-0.301166235016507,0.409150274476189,0.347222222222222,0.791666666666667,0.345794392523364,0.729166666666667,0.583333333333333,0.6
0.4,"all_up","dominant",FALSE,"fixed",22,"adapt",150,0.283612567572249,-0.331905074485174,0.273496912114886,0,0.973214285714286,0,0.955357142857143,0.973333333333333,0.946666666666667
0.4,"all_up","dominant",FALSE,"fixed",22,"oracle",300,0.283612567572249,0.0569179961367804,0.210816160207671,0.0444444444444444,0.991666666666667,0.0413223140495868,0.966666666666667,0.946666666666667,NA
0.05,"balanced","even",TRUE,"fixed",22,"none",300,0.0311669782199262,0.00241471322194506,0.192284572886718,0.0528169014084507,1,0.0625,0.9375,0.946666666666667,NA
0.05,"balanced","even",TRUE,"fixed",22,"clr",300,0.0311669782199262,-0.0261083781799858,0.194116000805037,0.0598591549295775,1,0.0625,0.9375,0.94,NA
0.05,"balanced","even",TRUE,"fixed",22,"median",300,0.0311669782199262,0.00907156525385553,0.19246398764118,0.0528169014084507,1,0.0625,0.9375,0.946666666666667,NA
0.05,"balanced","even",TRUE,"fixed",22,"mode",300,0.0311669782199262,0.0373570212879223,0.195765312027456,0.0563380281690141,1,0.0625,0.9375,0.943333333333333,NA
0.05,"balanced","even",TRUE,"fixed",22,"huber",300,0.0311669782199262,-0.00253445298999909,0.192300482857614,0.0492957746478873,1,0.0625,0.9375,0.95,NA
0.05,"balanced","even",TRUE,"fixed",22,"enull",300,0.0311669782199262,0.00422862027980339,0.19231063931281,0.0528169014084507,1,0.0625,0.9375,0.946666666666667,NA
0.05,"balanced","even",TRUE,"fixed",22,"dacomp",240,0.0311669782199262,-0.00123380938704676,0.196119620567596,0.0622222222222222,1,0,0.933333333333333,0.9375,0.983333333333333
0.05,"balanced","even",TRUE,"fixed",22,"adapt",150,0.0311669782199262,0.0504914337289458,0.263279408745181,0.111940298507463,1,0.166666666666667,0.9375,0.893333333333333,1
0.05,"balanced","even",TRUE,"fixed",22,"oracle",300,0.0311669782199262,0.0335816914418713,0.195090891125575,0.0563380281690141,1,0.0625,0.9375,0.943333333333333,NA
0.2,"balanced","even",TRUE,"fixed",22,"none",300,0.26533757280835,-0.257244060338668,0.325610413174742,0.309623430962343,0.983606557377049,0.42,0.950819672131147,0.69,NA
0.2,"balanced","even",TRUE,"fixed",22,"clr",300,0.26533757280835,-0.0231041508090561,0.208317018705396,0.0585774058577406,0.983606557377049,0.0333333333333333,0.950819672131147,0.92,NA
0.2,"balanced","even",TRUE,"fixed",22,"median",300,0.26533757280835,0.000396866433847909,0.207761668390311,0.0669456066945607,0.983606557377049,0.0169491525423729,0.950819672131147,0.916666666666667,NA
0.2,"balanced","even",TRUE,"fixed",22,"mode",300,0.26533757280835,-0.0120337046002932,0.207724625858226,0.0627615062761506,0.983606557377049,0.0169491525423729,0.950819672131147,0.923333333333333,NA
0.2,"balanced","even",TRUE,"fixed",22,"huber",300,0.26533757280835,-0.00195901814434534,0.207697518430582,0.0669456066945607,0.983606557377049,0.0169491525423729,0.950819672131147,0.916666666666667,NA
0.2,"balanced","even",TRUE,"fixed",22,"enull",300,0.26533757280835,0.0100632775125192,0.208303810910215,0.0627615062761506,0.967213114754098,0.0169491525423729,0.950819672131147,0.92,NA
0.2,"balanced","even",TRUE,"fixed",22,"dacomp",240,0.26533757280835,0.0168392627593099,0.213493658949973,0.0648648648648649,0.963636363636364,0.0188679245283019,0.945454545454545,0.920833333333333,0.9
0.2,"balanced","even",TRUE,"fixed",22,"adapt",150,0.26533757280835,0.049189924462512,0.284984324569454,0.157303370786517,0.967213114754098,0.132352941176471,0.967213114754098,0.853333333333333,1
0.2,"balanced","even",TRUE,"fixed",22,"oracle",300,0.26533757280835,0.00809351246968189,0.208157037755312,0.0627615062761506,0.967213114754098,0.0169491525423729,0.950819672131147,0.92,NA
0.4,"balanced","even",TRUE,"fixed",22,"none",300,0.0752235340888241,-0.0759982918058241,0.225005906092008,0.0558659217877095,0.991735537190083,0.040983606557377,0.966942148760331,0.913333333333333,NA
0.4,"balanced","even",TRUE,"fixed",22,"clr",300,0.0752235340888241,-0.0364372526788648,0.219707444518709,0.0446927374301676,0.983471074380165,0.025,0.966942148760331,0.92,NA
0.4,"balanced","even",TRUE,"fixed",22,"median",300,0.0752235340888241,-0.011229294436105,0.220006007124476,0.0335195530726257,0.975206611570248,0.0252100840336134,0.958677685950413,0.92,NA
0.4,"balanced","even",TRUE,"fixed",22,"mode",300,0.0752235340888241,-0.0115891503295306,0.21998142494383,0.0335195530726257,0.975206611570248,0.0252100840336134,0.958677685950413,0.92,NA
0.4,"balanced","even",TRUE,"fixed",22,"huber",300,0.0752235340888241,-0.0130067173202195,0.219890291866106,0.0335195530726257,0.975206611570248,0.0252100840336134,0.958677685950413,0.926666666666667,NA
0.4,"balanced","even",TRUE,"fixed",22,"enull",300,0.0752235340888241,8.68554558174468e-05,0.221076659756931,0.0335195530726257,0.975206611570248,0.0169491525423729,0.958677685950413,0.916666666666667,NA
0.4,"balanced","even",TRUE,"fixed",22,"dacomp",240,0.0752235340888241,0.0626659673852018,0.245824173080546,0.0666666666666667,0.952380952380952,0.0202020202020202,0.923809523809524,0.891666666666667,0.733333333333333
0.4,"balanced","even",TRUE,"fixed",22,"adapt",150,0.0752235340888241,0.00230183493961716,0.292915669421996,0.266666666666667,0.966666666666667,0.0413223140495868,0.966666666666667,0.813333333333333,0.993333333333333
0.4,"balanced","even",TRUE,"fixed",22,"oracle",300,0.0752235340888241,-0.000774757717000017,0.220974941621464,0.0391061452513966,0.975206611570248,0.0252100840336134,0.958677685950413,0.913333333333333,NA
0.05,"all_up","even",TRUE,"fixed",22,"none",300,0.311751528576116,-0.315121706991861,0.366685024446772,0.404929577464789,1,0.769230769230769,0.9375,0.596666666666667,NA
0.05,"all_up","even",TRUE,"fixed",22,"clr",300,0.311751528576116,-0.0612832238082669,0.198905288080912,0.0528169014084507,1,0.0588235294117647,1,0.946666666666667,NA
0.05,"all_up","even",TRUE,"fixed",22,"median",300,0.311751528576116,-0.00674183291125226,0.189718502102167,0.0528169014084507,1,0.0588235294117647,1,0.95,NA
0.05,"all_up","even",TRUE,"fixed",22,"mode",300,0.311751528576116,0.00146106864200272,0.189659813264706,0.0528169014084507,1,0,1,0.946666666666667,NA
0.05,"all_up","even",TRUE,"fixed",22,"huber",300,0.311751528576116,-0.0165032237348113,0.190249735937569,0.0563380281690141,1,0.0588235294117647,1,0.946666666666667,NA
0.05,"all_up","even",TRUE,"fixed",22,"enull",300,0.311751528576116,0.00257204926036978,0.189679141597026,0.0492957746478873,1,0,1,0.95,NA
0.05,"all_up","even",TRUE,"fixed",22,"dacomp",240,0.311751528576116,-0.0120956147206228,0.194726017891142,0.0577777777777778,1,0.0625,1,0.945833333333333,0.983333333333333
0.05,"all_up","even",TRUE,"fixed",22,"adapt",150,0.311751528576116,-0.0115668964368512,0.259643986586341,0.0970149253731343,1,0.0588235294117647,1,0.913333333333333,1
0.05,"all_up","even",TRUE,"fixed",22,"oracle",300,0.311751528576116,-0.00337017841574491,0.18965144082259,0.0528169014084507,1,0,1,0.946666666666667,NA
0.2,"all_up","even",TRUE,"fixed",22,"none",300,0.497182567439201,-0.484165236132511,0.524183846161031,0.702928870292887,0.836065573770492,0.767326732673267,0.770491803278688,0.293333333333333,NA
0.2,"all_up","even",TRUE,"fixed",22,"clr",300,0.497182567439201,-0.209039054616332,0.289000506199735,0.242677824267782,0.983606557377049,0.318181818181818,0.983606557377049,0.756666666666667,NA
0.2,"all_up","even",TRUE,"fixed",22,"median",300,0.497182567439201,-0.0452879436287861,0.203863317736638,0.0753138075313808,1,0.0625,0.983606557377049,0.926666666666667,NA
0.2,"all_up","even",TRUE,"fixed",22,"mode",300,0.497182567439201,0.0110260614144649,0.198802915331784,0.0669456066945607,1,0.046875,1,0.943333333333333,NA
0.2,"all_up","even",TRUE,"fixed",22,"huber",300,0.497182567439201,-0.0734309877461057,0.212027008417531,0.0920502092050209,1,0.104477611940299,0.983606557377049,0.916666666666667,NA
0.2,"all_up","even",TRUE,"fixed",22,"enull",300,0.497182567439201,0.0291834715012738,0.200543769696697,0.0711297071129707,1,0.046875,1,0.94,NA
0.2,"all_up","even",TRUE,"fixed",22,"dacomp",240,0.497182567439201,-0.0685451456662892,0.217268871311237,0.0957446808510638,1,0.0727272727272727,0.980769230769231,0.9125,0.85
0.2,"all_up","even",TRUE,"fixed",22,"adapt",150,0.497182567439201,-0.0682434991106676,0.265008079349891,0.168539325842697,1,0.115942028985507,1,0.873333333333333,1
0.2,"all_up","even",TRUE,"fixed",22,"oracle",300,0.497182567439201,0.0130173313066896,0.198913672293354,0.0711297071129707,1,0.046875,1,0.94,NA
0.4,"all_up","even",TRUE,"fixed",22,"none",300,0.777212970498947,-0.718797792122122,0.773029983135662,0.93854748603352,0.190082644628099,0.895027624309392,0.15702479338843,0.05,NA
0.4,"all_up","even",TRUE,"fixed",22,"clr",300,0.777212970498947,-0.383835424552289,0.459027696039652,0.536312849162011,0.851239669421488,0.466292134831461,0.785123966942149,0.406666666666667,NA
0.4,"all_up","even",TRUE,"fixed",22,"median",300,0.777212970498947,-0.21007467145389,0.313712300536824,0.212290502793296,0.950413223140496,0.166666666666667,0.909090909090909,0.736666666666667,NA
0.4,"all_up","even",TRUE,"fixed",22,"mode",300,0.777212970498947,0.0689941950067077,0.210809871787446,0.111731843575419,1,0.110294117647059,1,0.916666666666667,NA
0.4,"all_up","even",TRUE,"fixed",22,"huber",300,0.777212970498947,-0.275106530828551,0.365199541632233,0.29608938547486,0.909090909090909,0.25531914893617,0.867768595041322,0.656666666666667,NA
0.4,"all_up","even",TRUE,"fixed",22,"enull",300,0.777212970498947,0.0242811269097267,0.206421832929238,0.0949720670391061,1,0.0551181102362205,0.991735537190083,0.926666666666667,NA
0.4,"all_up","even",TRUE,"fixed",22,"dacomp",240,0.777212970498947,-0.31381968813374,0.403030970545831,0.373239436619718,0.857142857142857,0.295652173913043,0.826530612244898,0.595833333333333,0.616666666666667
0.4,"all_up","even",TRUE,"fixed",22,"adapt",150,0.777212970498947,-0.257181620948296,0.214847482459605,0.1875,1,0.040650406504065,1,0.94,0.98
0.4,"all_up","even",TRUE,"fixed",22,"oracle",300,0.777212970498947,0.0584151783768246,0.208917512719165,0.100558659217877,1,0.103703703703704,1,0.926666666666667,NA
0.05,"balanced","dominant",TRUE,"fixed",22,"none",300,-0.0718490447228479,0.065616459362025,0.209253986460385,0.028169014084507,0.9375,0,0.8125,0.966666666666667,NA
0.05,"balanced","dominant",TRUE,"fixed",22,"clr",300,-0.0718490447228479,-0.0225537024295016,0.198846825196883,0.0528169014084507,1,0,0.875,0.943333333333333,NA
0.05,"balanced","dominant",TRUE,"fixed",22,"median",300,-0.0718490447228479,-0.0105816906828238,0.198001284052087,0.0422535211267606,1,0,0.875,0.953333333333333,NA
0.05,"balanced","dominant",TRUE,"fixed",22,"mode",300,-0.0718490447228479,-0.0299592637115487,0.199727626231485,0.0352112676056338,1,0,0.8125,0.96,NA
0.05,"balanced","dominant",TRUE,"fixed",22,"huber",300,-0.0718490447228479,-0.00336532489310875,0.197840134001934,0.0387323943661972,1,0,0.875,0.956666666666667,NA
0.05,"balanced","dominant",TRUE,"fixed",22,"enull",300,-0.0718490447228479,0.00844352429082901,0.198143884302338,0.0352112676056338,1,0,0.875,0.96,NA
0.05,"balanced","dominant",TRUE,"fixed",22,"dacomp",240,-0.0718490447228479,-0.00517315848478217,0.207140799649402,0.04,1,0,0.8,0.954166666666667,0.983333333333333
0.05,"balanced","dominant",TRUE,"fixed",22,"adapt",150,-0.0718490447228479,-0.04863221858146,0.27184615040142,0.0970149253731343,1,0.117647058823529,0.9375,0.9,1
0.05,"balanced","dominant",TRUE,"fixed",22,"oracle",300,-0.0718490447228479,-0.00623258536082293,0.197872671358382,0.0422535211267606,1,0,0.875,0.953333333333333,NA
0.2,"balanced","dominant",TRUE,"fixed",22,"none",300,-0.116763700229233,0.118098350666495,0.232861357702685,0.0836820083682008,0.983606557377049,0.0338983050847458,0.934426229508197,0.906666666666667,NA
0.2,"balanced","dominant",TRUE,"fixed",22,"clr",300,-0.116763700229233,0.00942437261383113,0.200601343076994,0.0418410041841004,1,0.0327868852459016,0.967213114754098,0.936666666666667,NA
0.2,"balanced","dominant",TRUE,"fixed",22,"median",300,-0.116763700229233,-0.00265570737748532,0.200362735000958,0.0209205020920502,1,0.0333333333333333,0.950819672131147,0.96,NA
0.2,"balanced","dominant",TRUE,"fixed",22,"mode",300,-0.116763700229233,-0.00303740901047065,0.200367061197841,0.0209205020920502,1,0.0333333333333333,0.950819672131147,0.96,NA
0.2,"balanced","dominant",TRUE,"fixed",22,"huber",300,-0.116763700229233,0.017261788241711,0.20114440643621,0.0209205020920502,1,0.0333333333333333,0.950819672131147,0.963333333333333,NA
