"axis","simulator","template","regime_id","replicate","n_samples","n_features_total","n_features_tested","m_requested","m_clamped"
"A","sd2","hmp_vagina","R02",2,200,374,98,500,TRUE
"A","sd2","hmp_vagina","R02",2,200,374,98,500,TRUE
"A","sd2","hmp_vagina","R02",3,200,374,98,500,TRUE
"A","sd2","hmp_vagina","R02",3,200,374,98,500,TRUE
"A","sd2","hmp_vagina","R02",4,200,374,94,500,TRUE
"A","sd2","hmp_vagina","R02",4,200,374,94,500,TRUE
"A","sd2","hmp_vagina","R02",5,200,374,96,500,TRUE
"A","sd2","hmp_vagina","R02",5,200,374,96,500,TRUE
"A","sd2","hmp_vagina","R02",6,200,374,99,500,TRUE
"A","sd2","hmp_vagina","R02",6,200,374,99,500,TRUE
"A","sd2","hmp_vagina","R02",7,200,374,96,500,TRUE
"A","sd2","hmp_vagina","R02",7,200,374,96,500,TRUE
"A","sd2","hmp_vagina","R02",8,200,374,101,500,TRUE
"A","sd2","hmp_vagina","R02",8,200,374,101,500,TRUE
"A","sd2","hmp_vagina","R02",9,200,374,105,500,TRUE
"A","sd2","hmp_vagina","R02",9,200,374,105,500,TRUE
"A","sd2","hmp_vagina","R02",10,200,374,96,500,TRUE
"A","sd2","hmp_vagina","R02",10,200,374,96,500,TRUE
"A","sd2","hmp_vagina","R02",11,200,374,94,500,TRUE
"A","sd2","hmp_vagina","R02",11,200,374,94,500,TRUE
"A","sd2","hmp_vagina","R02",12,200,374,98,500,TRUE
"A","sd2","hmp_vagina","R02",12,200,374,98,500,TRUE
"A","sd2","hmp_vagina","R02",13,200,374,102,500,TRUE
"A","sd2","hmp_vagina","R02",13,200,374,102,500,TRUE
"A","sd2","hmp_vagina","R02",14,200,374,99,500,TRUE
"A","sd2","hmp_vagina","R02",14,200,374,99,500,TRUE
"A","sd2","hmp_vagina","R02",15,200,374,101,500,TRUE
"A","sd2","hmp_vagina","R02",15,200,374,101,500,TRUE
"A","sd2","hmp_vagina","R02",16,200,374,100,500,TRUE
"A","sd2","hmp_vagina","R02",16,200,374,100,500,TRUE
"A","sd2","hmp_vagina","R02",17,200,374,99,500,TRUE
"A","sd2","hmp_vagina","R02",17,200,374,99,500,TRUE
"A","sd2","hmp_vagina","R02",18,200,374,97,500,TRUE
"A","sd2","hmp_vagina","R02",18,200,374,97,500,TRUE
"A","sd2","hmp_vagina","R02",19,200,374,96,500,TRUE
"A","sd2","hmp_vagina","R02",19,200,374,96,500,TRUE
"A","sd2","hmp_vagina","R02",20,200,374,98,500,TRUE
"A","sd2","hmp_vagina","R02",20,200,374,98,500,TRUE
"A","sd2","hmp_vagina","R03",1,400,374,94,500,TRUE
"A","sd2","hmp_vagina","R03",1,400,374,94,500,TRUE
"A","sd2","hmp_vagina","R03",2,400,374,90,500,TRUE
"A","sd2","hmp_vagina","R03",2,400,374,90,500,TRUE
"A","sd2","hmp_vagina","R03",3,400,374,95,500,TRUE
"A","sd2","hmp_vagina","R03",3,400,374,95,500,TRUE
"A","sd2","hmp_vagina","R03",4,400,374,97,500,TRUE
"A","sd2","hmp_vagina","R03",4,400,374,97,500,TRUE
"A","sd2","hmp_vagina","R03",5,400,374,97,500,TRUE
"A","sd2","hmp_vagina","R03",5,400,374,97,500,TRUE
"A","sd2","hmp_vagina","R03",6,400,374,103,500,TRUE
"A","sd2","hmp_vagina","R03",6,400,374,103,500,TRUE
"A","sd2","hmp_vagina","R03",7,400,374,96,500,TRUE
"A","sd2","hmp_vagina","R03",7,400,374,96,500,TRUE
"A","sd2","hmp_vagina","R03",8,400,374,98,500,TRUE
"A","sd2","hmp_vagina","R03",8,400,374,98,500,TRUE
"A","sd2","hmp_vagina","R03",9,400,374,96,500,TRUE
"A","sd2","hmp_vagina","R03",9,400,374,96,500,TRUE
"A","sd2","hmp_vagina","R03",10,400,374,101,500,TRUE
"A","sd2","hmp_vagina","R03",10,400,374,101,500,TRUE
"A","sd2","hmp_vagina","R03",11,400,374,98,500,TRUE
"A","sd2","hmp_vagina","R03",11,400,374,98,500,TRUE
"A","sd2","hmp_vagina","R03",12,400,374,102,500,TRUE
"A","sd2","hmp_vagina","R03",12,400,374,102,500,TRUE
"A","sd2","hmp_vagina","R03",13,400,374,97,500,TRUE
"A","sd2","hmp_vagina","R03",13,400,374,97,500,TRUE
"A","sd2","hmp_vagina","R03",14,400,374,100,500,TRUE
"A","sd2","hmp_vagina","R03",14,400,374,100,500,TRUE
"A","sd2","hmp_vagina","R03",15,400,374,102,500,TRUE
"A","sd2","hmp_vagina","R03",15,400,374,102,500,TRUE
"A","sd2","hmp_vagina","R03",16,400,374,100,500,TRUE
"A","sd2","hmp_vagina","R03",16,400,374,100,500,TRUE
"A","sd2","hmp_vagina","R03",17,400,374,97,500,TRUE
"A","sd2","hmp_vagina","R03",17,400,374,97,500,TRUE
"A","sd2","hmp_vagina","R03",18,400,374,98,500,TRUE
"A","sd2","hmp_vagina","R03",18,400,374,98,500,TRUE
"A","sd2","hmp_vagina","R03",19,400,374,101,500,TRUE
"A","sd2","hmp_vagina","R03",19,400,374,101,500,TRUE
"A","sd2","hmp_vagina","R03",20,400,374,97,500,TRUE
"A","sd2","hmp_vagina","R03",20,400,374,97,500,TRUE
"A","sd2","hmp_vagina","R06",1,100,374,110,500,TRUE
"A","sd2","hmp_vagina","R06",1,100,374,110,500,TRUE
"A","sd2","hmp_vagina","R06",2,100,374,107,500,TRUE
"A","sd2","hmp_vagina","R06",2,100,374,107,500,TRUE
"A","sd2","hmp_vagina","R06",3,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R06",3,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R06",4,100,374,103,500,TRUE
"A","sd2","hmp_vagina","R06",4,100,374,103,500,TRUE
"A","sd2","hmp_vagina","R06",5,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R06",5,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R06",6,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R06",6,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R06",7,100,374,100,500,TRUE
"A","sd2","hmp_vagina","R06",7,100,374,100,500,TRUE
"A","sd2","hmp_vagina","R06",8,100,374,95,500,TRUE
"A","sd2","hmp_vagina","R06",8,100,374,95,500,TRUE
"A","sd2","hmp_vagina","R06",9,100,374,107,500,TRUE
"A","sd2","hmp_vagina","R06",9,100,374,107,500,TRUE
"A","sd2","hmp_vagina","R06",10,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R06",10,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R06",11,100,374,103,500,TRUE
"A","sd2","hmp_vagina","R06",11,100,374,103,500,TRUE
"A","sd2","hmp_vagina","R06",12,100,374,97,500,TRUE
"A","sd2","hmp_vagina","R06",12,100,374,97,500,TRUE
"A","sd2","hmp_vagina","R06",13,100,374,112,500,TRUE
"A","sd2","hmp_vagina","R06",13,100,374,112,500,TRUE
"A","sd2","hmp_vagina","R06",14,100,374,99,500,TRUE
"A","sd2","hmp_vagina","R06",14,100,374,99,500,TRUE
"A","sd2","hmp_vagina","R06",15,100,374,116,500,TRUE
"A","sd2","hmp_vagina","R06",15,100,374,116,500,TRUE
"A","sd2","hmp_vagina","R06",16,100,374,103,500,TRUE
"A","sd2","hmp_vagina","R06",16,100,374,103,500,TRUE
"A","sd2","hmp_vagina","R06",17,100,374,95,500,TRUE
"A","sd2","hmp_vagina","R06",17,100,374,95,500,TRUE
"A","sd2","hmp_vagina","R06",18,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R06",18,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R06",19,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R06",19,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R06",20,100,374,94,500,TRUE
"A","sd2","hmp_vagina","R06",20,100,374,94,500,TRUE
"A","sd2","hmp_vagina","R06",21,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R06",21,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R06",22,100,374,111,500,TRUE
"A","sd2","hmp_vagina","R06",22,100,374,111,500,TRUE
"A","sd2","hmp_vagina","R06",23,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R06",23,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R06",24,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R06",24,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R06",25,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R06",25,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R06",26,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R06",26,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R06",27,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R06",27,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R06",28,100,374,108,500,TRUE
"A","sd2","hmp_vagina","R06",28,100,374,108,500,TRUE
"A","sd2","hmp_vagina","R06",29,100,374,106,500,TRUE
"A","sd2","hmp_vagina","R06",29,100,374,106,500,TRUE
"A","sd2","hmp_vagina","R06",30,100,374,96,500,TRUE
"A","sd2","hmp_vagina","R06",30,100,374,96,500,TRUE
"A","sd2","hmp_vagina","R06",31,100,374,104,500,TRUE
"A","sd2","hmp_vagina","R06",31,100,374,104,500,TRUE
"A","sd2","hmp_vagina","R06",32,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R06",32,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R06",33,100,374,99,500,TRUE
"A","sd2","hmp_vagina","R06",33,100,374,99,500,TRUE
"A","sd2","hmp_vagina","R06",34,100,374,108,500,TRUE
"A","sd2","hmp_vagina","R06",34,100,374,108,500,TRUE
"A","sd2","hmp_vagina","R06",35,100,374,107,500,TRUE
"A","sd2","hmp_vagina","R06",35,100,374,107,500,TRUE
"A","sd2","hmp_vagina","R06",36,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R06",36,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R06",37,100,374,106,500,TRUE
"A","sd2","hmp_vagina","R06",37,100,374,106,500,TRUE
"A","sd2","hmp_vagina","R06",38,100,374,108,500,TRUE
"A","sd2","hmp_vagina","R06",38,100,374,108,500,TRUE
"A","sd2","hmp_vagina","R06",39,100,374,99,500,TRUE
"A","sd2","hmp_vagina","R06",39,100,374,99,500,TRUE
"A","sd2","hmp_vagina","R06",40,100,374,98,500,TRUE
"A","sd2","hmp_vagina","R06",40,100,374,98,500,TRUE
"A","sd2","hmp_vagina","R06",41,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R06",41,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R06",42,100,374,97,500,TRUE
"A","sd2","hmp_vagina","R06",42,100,374,97,500,TRUE
"A","sd2","hmp_vagina","R06",43,100,374,106,500,TRUE
"A","sd2","hmp_vagina","R06",43,100,374,106,500,TRUE
"A","sd2","hmp_vagina","R06",44,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R06",44,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R06",45,100,374,104,500,TRUE
"A","sd2","hmp_vagina","R06",45,100,374,104,500,TRUE
"A","sd2","hmp_vagina","R06",46,100,374,107,500,TRUE
"A","sd2","hmp_vagina","R06",46,100,374,107,500,TRUE
"A","sd2","hmp_vagina","R06",47,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R06",47,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R06",48,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R06",48,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R06",49,100,374,93,500,TRUE
"A","sd2","hmp_vagina","R06",49,100,374,93,500,TRUE
"A","sd2","hmp_vagina","R06",50,100,374,94,500,TRUE
"A","sd2","hmp_vagina","R06",50,100,374,94,500,TRUE
"A","sd2","hmp_vagina","R07",1,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R07",1,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R07",2,100,374,98,500,TRUE
"A","sd2","hmp_vagina","R07",2,100,374,98,500,TRUE
"A","sd2","hmp_vagina","R07",3,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R07",3,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R07",4,100,374,103,500,TRUE
"A","sd2","hmp_vagina","R07",4,100,374,103,500,TRUE
"A","sd2","hmp_vagina","R07",5,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R07",5,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R07",6,100,374,95,500,TRUE
"A","sd2","hmp_vagina","R07",6,100,374,95,500,TRUE
"A","sd2","hmp_vagina","R07",7,100,374,90,500,TRUE
"A","sd2","hmp_vagina","R07",7,100,374,90,500,TRUE
"A","sd2","hmp_vagina","R07",8,100,374,98,500,TRUE
"A","sd2","hmp_vagina","R07",8,100,374,98,500,TRUE
"A","sd2","hmp_vagina","R07",9,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R07",9,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R07",10,100,374,104,500,TRUE
"A","sd2","hmp_vagina","R07",10,100,374,104,500,TRUE
"A","sd2","hmp_vagina","R07",11,100,374,97,500,TRUE
"A","sd2","hmp_vagina","R07",11,100,374,97,500,TRUE
"A","sd2","hmp_vagina","R07",12,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R07",12,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R07",13,100,374,103,500,TRUE
"A","sd2","hmp_vagina","R07",13,100,374,103,500,TRUE
"A","sd2","hmp_vagina","R07",14,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R07",14,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R07",15,100,374,106,500,TRUE
"A","sd2","hmp_vagina","R07",15,100,374,106,500,TRUE
"A","sd2","hmp_vagina","R07",16,100,374,109,500,TRUE
"A","sd2","hmp_vagina","R07",16,100,374,109,500,TRUE
"A","sd2","hmp_vagina","R07",17,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R07",17,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R07",18,100,374,100,500,TRUE
"A","sd2","hmp_vagina","R07",18,100,374,100,500,TRUE
"A","sd2","hmp_vagina","R07",19,100,374,111,500,TRUE
"A","sd2","hmp_vagina","R07",19,100,374,111,500,TRUE
"A","sd2","hmp_vagina","R07",20,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R07",20,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R08",1,100,374,96,500,TRUE
"A","sd2","hmp_vagina","R08",1,100,374,96,500,TRUE
"A","sd2","hmp_vagina","R08",2,100,374,99,500,TRUE
"A","sd2","hmp_vagina","R08",2,100,374,99,500,TRUE
"A","sd2","hmp_vagina","R08",3,100,374,98,500,TRUE
"A","sd2","hmp_vagina","R08",3,100,374,98,500,TRUE
"A","sd2","hmp_vagina","R08",4,100,374,100,500,TRUE
"A","sd2","hmp_vagina","R08",4,100,374,100,500,TRUE
"A","sd2","hmp_vagina","R08",5,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R08",5,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R08",6,100,374,109,500,TRUE
"A","sd2","hmp_vagina","R08",6,100,374,109,500,TRUE
"A","sd2","hmp_vagina","R08",7,100,374,104,500,TRUE
"A","sd2","hmp_vagina","R08",7,100,374,104,500,TRUE
"A","sd2","hmp_vagina","R08",8,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R08",8,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R08",9,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R08",9,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R08",10,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R08",10,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R08",11,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R08",11,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R08",12,100,374,98,500,TRUE
"A","sd2","hmp_vagina","R08",12,100,374,98,500,TRUE
"A","sd2","hmp_vagina","R08",13,100,374,103,500,TRUE
"A","sd2","hmp_vagina","R08",13,100,374,103,500,TRUE
"A","sd2","hmp_vagina","R08",14,100,374,111,500,TRUE
"A","sd2","hmp_vagina","R08",14,100,374,111,500,TRUE
"A","sd2","hmp_vagina","R08",15,100,374,97,500,TRUE
"A","sd2","hmp_vagina","R08",15,100,374,97,500,TRUE
"A","sd2","hmp_vagina","R08",16,100,374,93,500,TRUE
"A","sd2","hmp_vagina","R08",16,100,374,93,500,TRUE
"A","sd2","hmp_vagina","R08",17,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R08",17,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R08",18,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R08",18,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R08",19,100,374,97,500,TRUE
"A","sd2","hmp_vagina","R08",19,100,374,97,500,TRUE
"A","sd2","hmp_vagina","R08",20,100,374,106,500,TRUE
"A","sd2","hmp_vagina","R08",20,100,374,106,500,TRUE
"A","sd2","hmp_vagina","R09",1,100,374,98,500,TRUE
"A","sd2","hmp_vagina","R09",1,100,374,98,500,TRUE
"A","sd2","hmp_vagina","R09",2,100,374,110,500,TRUE
"A","sd2","hmp_vagina","R09",2,100,374,110,500,TRUE
"A","sd2","hmp_vagina","R09",3,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R09",3,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R09",4,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R09",4,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R09",5,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R09",5,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R09",6,100,374,103,500,TRUE
"A","sd2","hmp_vagina","R09",6,100,374,103,500,TRUE
"A","sd2","hmp_vagina","R09",7,100,374,97,500,TRUE
"A","sd2","hmp_vagina","R09",7,100,374,97,500,TRUE
"A","sd2","hmp_vagina","R09",8,100,374,100,500,TRUE
"A","sd2","hmp_vagina","R09",8,100,374,100,500,TRUE
"A","sd2","hmp_vagina","R09",9,100,374,110,500,TRUE
"A","sd2","hmp_vagina","R09",9,100,374,110,500,TRUE
"A","sd2","hmp_vagina","R09",10,100,374,97,500,TRUE
"A","sd2","hmp_vagina","R09",10,100,374,97,500,TRUE
"A","sd2","hmp_vagina","R09",11,100,374,98,500,TRUE
"A","sd2","hmp_vagina","R09",11,100,374,98,500,TRUE
"A","sd2","hmp_vagina","R09",12,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R09",12,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R09",13,100,374,96,500,TRUE
"A","sd2","hmp_vagina","R09",13,100,374,96,500,TRUE
"A","sd2","hmp_vagina","R09",14,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R09",14,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R09",15,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R09",15,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R09",16,100,374,99,500,TRUE
"A","sd2","hmp_vagina","R09",16,100,374,99,500,TRUE
"A","sd2","hmp_vagina","R09",17,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R09",17,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R09",18,100,374,97,500,TRUE
"A","sd2","hmp_vagina","R09",18,100,374,97,500,TRUE
"A","sd2","hmp_vagina","R09",19,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R09",19,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R09",20,100,374,108,500,TRUE
"A","sd2","hmp_vagina","R09",20,100,374,108,500,TRUE
"A","sd2","hmp_vagina","R10",1,100,374,95,500,TRUE
"A","sd2","hmp_vagina","R10",1,100,374,95,500,TRUE
"A","sd2","hmp_vagina","R10",2,100,374,107,500,TRUE
"A","sd2","hmp_vagina","R10",2,100,374,107,500,TRUE
"A","sd2","hmp_vagina","R10",3,100,374,107,500,TRUE
"A","sd2","hmp_vagina","R10",3,100,374,107,500,TRUE
"A","sd2","hmp_vagina","R10",4,100,374,96,500,TRUE
"A","sd2","hmp_vagina","R10",4,100,374,96,500,TRUE
"A","sd2","hmp_vagina","R10",5,100,374,99,500,TRUE
"A","sd2","hmp_vagina","R10",5,100,374,99,500,TRUE
"A","sd2","hmp_vagina","R10",6,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R10",6,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R10",7,100,374,110,500,TRUE
"A","sd2","hmp_vagina","R10",7,100,374,110,500,TRUE
"A","sd2","hmp_vagina","R10",8,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R10",8,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R10",9,100,374,108,500,TRUE
"A","sd2","hmp_vagina","R10",9,100,374,108,500,TRUE
"A","sd2","hmp_vagina","R10",10,100,374,100,500,TRUE
"A","sd2","hmp_vagina","R10",10,100,374,100,500,TRUE
"A","sd2","hmp_vagina","R10",11,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R10",11,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R10",12,100,374,107,500,TRUE
"A","sd2","hmp_vagina","R10",12,100,374,107,500,TRUE
"A","sd2","hmp_vagina","R10",13,100,374,100,500,TRUE
"A","sd2","hmp_vagina","R10",13,100,374,100,500,TRUE
"A","sd2","hmp_vagina","R10",14,100,374,106,500,TRUE
"A","sd2","hmp_vagina","R10",14,100,374,106,500,TRUE
"A","sd2","hmp_vagina","R10",15,100,374,100,500,TRUE
"A","sd2","hmp_vagina","R10",15,100,374,100,500,TRUE
"A","sd2","hmp_vagina","R10",16,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R10",16,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R10",17,100,374,98,500,TRUE
"A","sd2","hmp_vagina","R10",17,100,374,98,500,TRUE
"A","sd2","hmp_vagina","R10",18,100,374,103,500,TRUE
"A","sd2","hmp_vagina","R10",18,100,374,103,500,TRUE
"A","sd2","hmp_vagina","R10",19,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R10",19,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R10",20,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R10",20,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R11",1,100,374,106,500,TRUE
"A","sd2","hmp_vagina","R11",1,100,374,106,500,TRUE
"A","sd2","hmp_vagina","R11",2,100,374,107,500,TRUE
"A","sd2","hmp_vagina","R11",2,100,374,107,500,TRUE
"A","sd2","hmp_vagina","R11",3,100,374,96,500,TRUE
"A","sd2","hmp_vagina","R11",3,100,374,96,500,TRUE
"A","sd2","hmp_vagina","R11",4,100,374,104,500,TRUE
"A","sd2","hmp_vagina","R11",4,100,374,104,500,TRUE
"A","sd2","hmp_vagina","R11",5,100,374,94,500,TRUE
"A","sd2","hmp_vagina","R11",5,100,374,94,500,TRUE
"A","sd2","hmp_vagina","R11",6,100,374,104,500,TRUE
"A","sd2","hmp_vagina","R11",6,100,374,104,500,TRUE
"A","sd2","hmp_vagina","R11",7,100,374,104,500,TRUE
"A","sd2","hmp_vagina","R11",7,100,374,104,500,TRUE
"A","sd2","hmp_vagina","R11",8,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R11",8,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R11",9,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R11",9,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R11",10,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R11",10,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R11",11,100,374,112,500,TRUE
"A","sd2","hmp_vagina","R11",11,100,374,112,500,TRUE
"A","sd2","hmp_vagina","R11",12,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R11",12,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R11",13,100,374,99,500,TRUE
"A","sd2","hmp_vagina","R11",13,100,374,99,500,TRUE
"A","sd2","hmp_vagina","R11",14,100,374,103,500,TRUE
"A","sd2","hmp_vagina","R11",14,100,374,103,500,TRUE
"A","sd2","hmp_vagina","R11",15,100,374,108,500,TRUE
"A","sd2","hmp_vagina","R11",15,100,374,108,500,TRUE
"A","sd2","hmp_vagina","R11",16,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R11",16,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R11",17,100,374,98,500,TRUE
"A","sd2","hmp_vagina","R11",17,100,374,98,500,TRUE
"A","sd2","hmp_vagina","R11",18,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R11",18,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R11",19,100,374,107,500,TRUE
"A","sd2","hmp_vagina","R11",19,100,374,107,500,TRUE
"A","sd2","hmp_vagina","R11",20,100,374,110,500,TRUE
"A","sd2","hmp_vagina","R11",20,100,374,110,500,TRUE
"A","sd2","hmp_vagina","R12",1,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R12",1,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R12",2,100,374,100,500,TRUE
"A","sd2","hmp_vagina","R12",2,100,374,100,500,TRUE
"A","sd2","hmp_vagina","R12",3,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R12",3,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R12",4,100,374,107,500,TRUE
"A","sd2","hmp_vagina","R12",4,100,374,107,500,TRUE
"A","sd2","hmp_vagina","R12",5,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R12",5,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R12",6,100,374,107,500,TRUE
"A","sd2","hmp_vagina","R12",6,100,374,107,500,TRUE
"A","sd2","hmp_vagina","R12",7,100,374,104,500,TRUE
"A","sd2","hmp_vagina","R12",7,100,374,104,500,TRUE
"A","sd2","hmp_vagina","R12",8,100,374,104,500,TRUE
"A","sd2","hmp_vagina","R12",8,100,374,104,500,TRUE
"A","sd2","hmp_vagina","R12",9,100,374,106,500,TRUE
"A","sd2","hmp_vagina","R12",9,100,374,106,500,TRUE
"A","sd2","hmp_vagina","R12",10,100,374,106,500,TRUE
"A","sd2","hmp_vagina","R12",10,100,374,106,500,TRUE
"A","sd2","hmp_vagina","R12",11,100,374,100,500,TRUE
"A","sd2","hmp_vagina","R12",11,100,374,100,500,TRUE
"A","sd2","hmp_vagina","R12",12,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R12",12,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R12",13,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R12",13,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R12",14,100,374,103,500,TRUE
"A","sd2","hmp_vagina","R12",14,100,374,103,500,TRUE
"A","sd2","hmp_vagina","R12",15,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R12",15,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R12",16,100,374,99,500,TRUE
"A","sd2","hmp_vagina","R12",16,100,374,99,500,TRUE
"A","sd2","hmp_vagina","R12",17,100,374,112,500,TRUE
"A","sd2","hmp_vagina","R12",17,100,374,112,500,TRUE
"A","sd2","hmp_vagina","R12",18,100,374,100,500,TRUE
"A","sd2","hmp_vagina","R12",18,100,374,100,500,TRUE
"A","sd2","hmp_vagina","R12",19,100,374,98,500,TRUE
"A","sd2","hmp_vagina","R12",19,100,374,98,500,TRUE
"A","sd2","hmp_vagina","R12",20,100,374,108,500,TRUE
"A","sd2","hmp_vagina","R12",20,100,374,108,500,TRUE
"A","sd2","hmp_vagina","R13",1,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R13",1,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R13",2,100,374,100,500,TRUE
"A","sd2","hmp_vagina","R13",2,100,374,100,500,TRUE
